node_id,position_x,position_y,speed,direction,acceleration,packet_sent,packet_received,packet_drop_ratio,latency,message_retransmission_count,signal_strength,trust_score,neighbor_trust_score_avg,historical_trust_score,false_packet_injection,blackhole_attack_attempts,sybil_attack_attempts,denial_of_service
4674,112.5904665,159.913245,23.75198679,215.1655661,0.64219343,130,227,0.746153846,93.97417363,8,-63.39756023,0.247749105,0.251244208,0.351208587,34,0,0,0
4675,407.7780344,398.1494935,5.12263653,73.05331885,-1.343568526,202,452,1.237623762,12.66505737,6,-39.90208969,0.324332,0.370531326,0.197514663,30,2,2,3
4676,886.380362,579.9678202,1.101239484,154.1702521,-0.435120174,451,302,0.33037694,77.64003532,3,-40.80297075,0.394768426,0.476662912,0.521987871,11,3,2,2
4677,47.1967017,948.0532819,5.567238082,250.5220745,-0.092773499,357,227,0.364145658,39.04274453,2,-84.79478195,0.58287895,0.665828524,0.497768669,44,2,2,2
4678,961.4166196,68.75095209,22.9512957,193.4108179,1.121459872,348,157,0.548850575,81.2477099,5,-61.94523097,0.515284668,0.475508192,0.399855862,1,0,0,3
4679,679.1625683,507.3940938,12.1537822,6.68892026,1.641265108,116,121,0.043103448,75.27843921,2,-45.13140359,0.743730789,0.675437765,0.61591717,14,1,1,0
4680,631.3759776,328.9197782,26.17561551,343.2804504,1.426963964,138,38,0.724637681,63.68863567,6,-39.31879643,0.71717086,0.703936132,0.670193092,33,0,2,0
4681,270.5592565,508.3116943,15.74122624,304.1337789,-0.950501686,184,256,0.391304348,93.98302919,0,-82.13699588,0.045560167,-0.037663679,0.000132205,36,0,0,1
4682,248.7917887,23.97544738,0.667510558,93.79620508,2.996703138,416,75,0.819711538,10.79342459,6,-65.41298954,0.133904351,0.042698262,0.141749243,40,0,2,3
4683,942.0582195,313.0253547,21.50140829,221.9252167,2.091991871,251,163,0.35059761,80.05933372,2,-63.24809015,0.215191922,0.310814871,0.285075924,29,2,0,2
4684,298.2724542,819.8681475,3.306987262,332.3661781,-1.439859761,477,45,0.905660377,67.40774288,8,-51.02531772,0.597663792,0.692028658,0.600589267,13,4,1,4
4685,775.5052967,553.9417339,23.681389,34.56396436,-1.829365166,477,244,0.488469602,32.15735351,5,-76.88185341,0.895264351,0.865620447,1.038948505,44,2,0,4
4686,393.1217982,450.5824928,5.043076494,181.0906131,-1.115872496,228,141,0.381578947,55.05124695,6,-79.45837405,0.324906614,0.389011488,0.23800326,3,4,1,0
4687,139.2540708,285.5250717,10.36339157,164.2474893,-0.285930882,388,372,0.041237113,64.81814031,8,-50.608176,0.963744083,0.90842921,0.876911168,7,2,0,1
4688,10.7152977,298.0425228,22.83814289,147.6738019,2.10479627,128,186,0.453125,73.89087206,5,-72.04651615,0.172860558,0.156319024,0.234341256,22,0,1,4
4689,544.257337,383.1014336,28.62694072,300.8118992,1.670173583,134,454,2.388059701,19.51891234,9,-99.71832368,0.924732363,0.970022363,0.868985541,6,1,1,0
4690,975.7788185,835.57071,11.14301852,137.0326128,2.107476741,70,347,3.957142857,11.10923858,1,-34.35073947,0.801002176,0.811110749,0.702482918,16,3,1,1
4691,369.1361938,967.2132068,24.88200661,22.91879997,-1.368257311,427,389,0.088992974,11.10353323,5,-89.5248153,0.389033406,0.453257038,0.476767097,21,4,1,4
4692,357.192334,438.6553814,5.723767964,23.70158718,0.560767335,214,405,0.892523364,30.09299753,5,-89.59561188,0.20631214,0.302319943,0.124178415,37,2,2,2
4693,344.0916178,393.3528387,24.21539311,15.38805835,-1.300505626,77,453,4.883116883,16.26314225,1,-42.71439389,0.391292879,0.293096408,0.465967896,25,1,2,4
4694,520.5438373,846.5507758,19.72482178,147.2923519,-2.345861036,286,475,0.660839161,54.02851572,6,-76.51480183,0.213738647,0.29864277,0.125745865,7,3,0,4
4695,440.6648834,426.9053206,5.782305216,258.62626,1.105186461,337,437,0.296735905,44.26695921,8,-77.02772854,0.561151733,0.543841183,0.692976485,21,1,2,4
4696,879.9146267,552.0181723,9.075118811,73.34008629,-2.142014693,234,419,0.790598291,89.41358979,9,-56.43232148,0.574818762,0.556408595,0.51334913,39,4,1,4
4697,505.5207917,230.9416646,3.953126658,232.7286674,1.00618657,474,325,0.314345992,72.02284594,3,-95.86729429,0.768189312,0.668321205,0.843106657,44,4,2,0
4698,507.7578382,743.5025358,11.48901033,247.35185,0.887785829,359,227,0.367688022,21.37540857,4,-83.4126792,0.527865064,0.594735078,0.630296877,21,3,1,3
4699,138.3715947,531.9883183,6.109459234,91.87276465,1.861490667,204,87,0.573529412,5.526974027,5,-96.27101856,0.345146229,0.396944008,0.231937497,39,3,2,2
4700,982.7395409,809.0345502,19.31993861,216.2007562,-2.162672373,172,427,1.48255814,71.20643052,0,-79.59432368,0.911598962,0.990401041,0.78200849,4,4,0,3
4701,249.9728909,780.73273,29.83515313,246.5526024,1.700880891,136,107,0.213235294,84.73692779,7,-39.10488891,0.077998564,0.011470743,0.107503798,8,4,0,0
4702,73.36406746,215.0047683,0.360274893,167.9809042,2.995659156,251,271,0.079681275,70.39836844,8,-36.34672189,0.80878169,0.751804209,0.844810048,19,0,1,4
4703,663.146249,715.6355506,16.2275944,121.217975,2.106254692,89,458,4.146067416,64.73564227,0,-78.33943137,0.409574618,0.370280735,0.446401104,21,3,1,1
4704,595.3663702,800.054408,17.20999793,222.8945586,1.510872458,218,396,0.816513761,25.68219178,3,-86.86893126,0.181099442,0.187140816,0.167951024,33,3,2,1
4705,415.145654,346.1072408,27.42626369,352.0249514,0.972992128,119,128,0.075630252,49.96574662,5,-90.53068082,0.12035573,0.089378998,0.25076824,34,4,2,3
4706,422.1922339,172.6091129,15.18016004,153.6629074,-0.469311092,329,35,0.893617021,72.77120803,9,-72.39066154,0.220764409,0.180709714,0.278394889,35,2,1,1
4707,785.063921,2.63215558,16.31104259,141.0246347,1.383001007,451,308,0.317073171,20.1441025,0,-42.15156007,0.121955827,0.058494621,-0.005779171,18,0,0,3
4708,195.7126401,450.9036531,14.14958404,167.1360849,1.345068211,379,347,0.084432718,48.17781083,2,-40.31355965,0.458930575,0.390770775,0.544432899,27,2,0,2
4709,820.2533189,352.4327315,8.067129137,27.43862164,0.788989696,489,241,0.507157464,12.58579881,6,-96.78504111,0.349689661,0.344277609,0.282337301,6,4,1,1
4710,648.7471139,554.9098338,1.680873997,199.1387807,1.77767027,448,302,0.325892857,53.54117952,7,-85.35398006,0.356589045,0.34576905,0.423499027,40,0,0,4
4711,418.9697738,188.0410926,12.25973047,118.3310594,-0.307416669,403,113,0.719602978,57.78019262,7,-85.77808214,0.156868293,0.21389455,0.024631199,37,0,1,0
4712,458.0286166,859.6655477,1.577744137,43.71196404,-2.272483727,377,141,0.625994695,54.00317742,4,-42.0098874,0.659742554,0.724508083,0.739750165,2,4,2,2
4713,256.6472072,257.7552156,16.51477408,167.8524268,0.354406366,468,227,0.514957265,47.47699726,0,-68.05953789,0.607797135,0.64791993,0.620627043,31,1,0,1
4714,752.1143327,226.4296051,9.218809297,1.218235167,-1.409738828,76,389,4.118421053,59.15794179,0,-74.21233376,0.98228643,1.048527051,1.048511885,45,1,0,1
4715,512.8747423,480.7140565,16.00807205,144.6426883,-0.693401415,394,410,0.040609137,99.68315259,7,-33.03758763,0.167644239,0.089414625,0.165920545,44,3,1,3
4716,320.8545427,498.8510237,4.028908932,38.06469645,-2.895510576,180,57,0.683333333,62.63110668,4,-35.22498918,0.834015437,0.825567373,0.924349678,30,4,2,2
4717,596.0501158,215.0852288,27.97889897,8.745373224,-0.703256472,326,170,0.478527607,75.50420451,8,-69.19253193,0.033871615,-0.008837758,0.167979612,44,4,0,0
4718,995.7344521,271.8607267,26.83563731,296.8110166,1.852806637,426,442,0.037558685,20.01996922,0,-91.01677218,0.073319112,0.023678585,0.146064974,24,2,0,0
4719,435.2622797,169.7052392,5.699895276,329.8495692,0.256334202,344,202,0.412790698,53.47231711,1,-88.02975592,0.648051649,0.690590656,0.721301763,32,4,2,3
4720,920.6914008,718.4601783,10.3033285,74.76287341,-2.941196838,337,49,0.854599407,1.74303339,3,-92.15412579,0.406469654,0.47271539,0.321478893,46,1,2,3
4721,345.0168399,770.0890313,18.40478316,194.147375,-0.180937079,303,471,0.554455446,4.114317429,9,-52.36472814,0.230501086,0.153448546,0.186841417,4,4,1,3
4722,54.73270692,462.3284975,2.870586219,100.0649366,-1.251290114,483,146,0.697722567,32.9255602,6,-61.17190381,0.002756511,-0.072423607,-0.109730862,28,2,0,1
4723,204.2421064,714.0870227,10.63703463,177.6878779,-0.134696068,134,83,0.380597015,47.19344729,3,-61.03488658,0.663145931,0.691026618,0.672874682,30,3,0,2
4724,418.6951433,735.9353919,7.533368605,157.1872755,-0.571843671,58,256,3.413793103,57.98804692,7,-93.11355017,0.440848571,0.369708366,0.424815944,25,0,2,0
4725,219.6349286,138.2755277,27.46550186,96.85837983,2.591875317,99,138,0.393939394,88.91243235,6,-44.47075308,0.170787226,0.224464167,0.109197455,20,3,2,4
4726,0.227038218,966.1780248,25.57531909,252.1416887,-2.752936206,50,260,4.2,77.40388006,4,-62.50989753,0.972223949,1.037962975,0.842980991,33,2,0,0
4727,915.0015377,821.0319471,17.39498224,45.53674536,1.101528068,53,349,5.58490566,30.69771898,6,-93.63215626,0.350841782,0.355410584,0.480259812,36,4,2,2
4728,843.8794112,204.4834612,15.61039011,19.10620158,2.106159578,53,337,5.358490566,74.60493343,7,-47.70084466,0.303059701,0.38474021,0.334683226,48,1,1,3
4729,742.2922315,186.1650357,27.92177384,276.3631559,2.755431508,139,258,0.856115108,55.38971721,2,-31.30913268,0.510314219,0.414384395,0.457812745,0,4,1,1
4730,167.8145956,125.6611456,27.97283349,239.7348112,-1.934182641,211,328,0.55450237,78.13894741,2,-69.11736422,0.277206768,0.222488866,0.231523311,3,0,2,0
4731,120.3635762,138.3785625,29.07990376,179.4694047,0.187828812,204,116,0.431372549,41.69390989,1,-91.90417643,0.272762122,0.327349978,0.241386169,46,1,0,4
4732,67.60474947,748.161799,3.761366523,168.4043174,-2.738462536,64,303,3.734375,10.09743838,3,-92.90205917,0.966286628,1.057746735,1.059775891,46,3,2,1
4733,724.0291888,469.654257,4.816734323,179.0680966,-0.004898853,414,257,0.379227053,62.23028916,3,-98.18843298,0.261147622,0.353263527,0.17427919,21,2,0,0
4734,928.8079607,782.9341727,20.30210096,157.3286674,-2.247251463,81,369,3.555555556,56.1467185,3,-46.07212975,0.605466833,0.505546442,0.71240755,15,3,1,2
4735,430.5358209,746.2548944,16.2430343,141.4412265,2.027380048,474,339,0.284810127,95.40674962,1,-51.4199302,0.037446677,0.063819375,-0.019136916,44,0,1,0
4736,119.140672,604.6127135,0.553977147,179.888617,-2.316779984,494,345,0.301619433,17.05088378,6,-59.10324971,0.154349248,0.059815048,0.265667341,45,0,1,4
4737,512.3928207,686.3666066,1.85925108,190.2654616,0.079730162,112,408,2.642857143,65.95716148,9,-46.40594736,0.022080205,0.062145368,0.140846283,31,4,0,1
4738,348.8319075,18.35572438,26.64241147,249.0848331,0.126576414,494,100,0.79757085,47.93327261,2,-30.04916321,0.534476706,0.588085057,0.59347617,33,4,2,0
4739,374.8249243,311.7776468,26.06612387,256.0345779,2.829902988,413,257,0.377723971,38.51332315,9,-71.87064437,0.491606561,0.56313913,0.610025489,20,4,0,4
4740,621.3306242,637.8221793,10.71812766,135.9464689,0.929884164,157,414,1.636942675,79.66218883,0,-50.59328424,0.330922514,0.336811198,0.405053485,26,0,0,0
4741,718.7181133,9.344953486,26.73151851,148.8745882,-1.272958242,63,142,1.253968254,81.25437676,1,-73.59868763,0.700281368,0.770303851,0.593643301,41,1,1,0
4742,110.6035989,32.97694368,17.81025223,134.5309811,-1.55520414,72,322,3.472222222,71.74545825,4,-75.35594799,0.625794654,0.710563337,0.762644622,36,3,2,3
4743,35.59023081,851.8879825,24.17716941,193.1528785,-2.230510766,160,334,1.0875,9.276548573,8,-40.43559322,0.600341723,0.606987496,0.507373737,2,3,0,4
4744,994.3303027,684.0248617,12.82293213,163.2072736,1.539088344,370,320,0.135135135,35.16596068,3,-59.7665801,0.336258114,0.341081158,0.334646708,42,2,2,0
4745,232.7283489,265.3697331,3.40194982,320.2547267,1.144539937,209,134,0.358851675,5.628268347,5,-91.55707088,0.327145728,0.328317124,0.292186912,44,2,0,1
4746,53.83052491,687.9628401,13.01181188,250.6900561,0.659262764,90,320,2.555555556,35.02443767,2,-71.75388015,0.873448384,0.874375648,0.827892111,33,1,0,2
4747,189.8753291,792.4566691,13.71899394,323.5162982,-2.754957342,331,38,0.885196375,65.14386008,8,-44.24119763,0.543964766,0.5988716,0.629050182,6,4,1,3
4748,38.95784635,306.7942831,16.52832582,255.289317,1.576973198,353,194,0.450424929,52.35197042,1,-34.20013167,0.27223419,0.185700175,0.209521726,28,4,1,3
4749,391.8108946,36.0373775,3.167481387,349.5571735,0.851325463,193,89,0.538860104,70.59074558,7,-56.99003099,0.543220741,0.533718862,0.554523958,2,1,1,3
4750,802.4017845,932.7791247,29.74205589,228.8652402,2.783333209,464,341,0.265086207,55.59471726,2,-72.40504034,0.26677082,0.271568146,0.217755548,44,3,2,2
4751,341.2444498,345.1798383,7.324104624,346.8780497,0.523212779,499,135,0.729458918,56.02556387,7,-82.36123259,0.185299039,0.128190188,0.303341809,37,4,0,4
4752,444.1834069,106.4817633,5.956572106,56.94116055,-1.17628856,337,140,0.584569733,51.58555667,2,-70.45834113,0.282176402,0.290431611,0.178711905,40,3,1,1
4753,675.5867736,491.8568714,15.80408757,18.8919651,-0.710876687,443,118,0.733634312,37.06820992,3,-60.40418655,0.628892486,0.620024461,0.531540295,1,0,2,2
4754,508.8940701,768.4677957,16.11624538,208.4850667,-1.944955768,202,297,0.47029703,45.20992309,7,-99.69082846,0.515838031,0.563354524,0.399205461,11,2,2,1
4755,861.445686,221.6473146,13.19462213,354.0575541,1.337485093,131,259,0.977099237,12.13133672,9,-81.1925525,0.164500361,0.135159231,0.241839957,14,4,0,1
4756,866.035675,269.4900501,23.15676439,150.337889,1.24632996,414,356,0.140096618,83.61633659,3,-52.99388421,0.907912822,0.997867453,0.806360586,15,2,1,3
4757,9.910695491,242.7149868,15.49963202,76.33561039,-1.796099907,275,100,0.636363636,89.03195221,8,-52.87392649,0.498296102,0.481042172,0.508227567,2,1,1,0
4758,778.0463065,991.6730528,18.29086365,187.7549217,-2.049064061,478,148,0.690376569,76.86081053,8,-54.28952945,0.793725246,0.819903731,0.873759431,26,0,1,1
4759,460.7336002,197.4037337,21.71239156,233.5675048,-2.537970401,201,417,1.074626866,58.7750152,5,-33.50403482,0.330688427,0.275024348,0.215345327,45,4,1,1
4760,988.8405413,575.520217,0.750753047,113.4643304,2.471854462,308,474,0.538961039,57.34874556,0,-60.20180378,0.9575594,0.995290804,1.086701169,22,4,2,1
4761,483.2320759,925.2646417,17.11932548,257.3169691,-1.601580998,367,458,0.247956403,47.56203927,8,-81.11903645,0.752093098,0.7548637,0.687302821,32,3,1,1
4762,986.8959454,146.8965689,26.52583414,351.0412225,-0.935018839,128,380,1.96875,23.90332643,8,-43.18711149,0.454506871,0.422954139,0.542198539,47,2,1,3
4763,754.5693612,970.8541979,0.521662288,322.9067238,-1.31697295,244,463,0.897540984,38.99657867,6,-72.74358598,0.902292833,0.871874933,0.990360896,26,0,2,1
4764,248.6048846,947.4772344,12.15546311,104.9707345,-0.518252384,488,335,0.31352459,99.00067555,8,-83.24966302,0.717466481,0.692557357,0.671969655,23,3,0,0
4765,538.3949793,884.5719871,27.78682351,117.6205259,1.284292796,272,132,0.514705882,15.43449824,7,-61.02756829,0.430528194,0.418018873,0.445702327,37,0,0,4
4766,992.1356395,214.5565213,10.59463207,133.7548408,2.223573802,315,231,0.266666667,54.72564273,8,-79.76758982,0.97413762,0.923667374,1.013388806,26,0,2,4
4767,857.5306078,634.055056,13.76186473,142.0390002,-1.904407503,279,461,0.652329749,86.7860541,8,-72.26879733,0.298543339,0.254023548,0.273209194,46,1,2,1
4768,97.36689379,760.891473,29.44624179,36.11501971,1.118474062,488,52,0.893442623,45.84716642,6,-51.47897091,0.256570752,0.348243317,0.2139354,30,1,1,3
4769,706.3719968,986.0279282,5.979715769,274.306622,-0.884627147,199,119,0.40201005,60.95541629,5,-30.28363184,0.894656208,0.854908551,1.00029571,14,3,0,0
4770,345.5795859,180.4238221,1.957655674,131.5221349,2.88316301,447,122,0.727069351,82.95152209,1,-54.86878843,0.707371841,0.732753459,0.617950805,34,3,0,0
4771,6.98226188,766.0258995,25.78267773,316.7351916,-1.206485044,185,293,0.583783784,55.20857445,6,-80.64640675,0.345509813,0.314577886,0.433990139,35,3,1,1
4772,403.480969,338.8011699,26.05396024,333.6986243,-2.956842264,172,314,0.825581395,73.41544699,0,-93.66741216,0.231802394,0.293970304,0.14292001,23,0,1,3
4773,234.7544217,175.6264656,14.16233504,8.795271351,0.093839844,407,200,0.508599509,35.3799658,5,-74.66226578,0.178038299,0.21722752,0.238073926,16,4,1,4
4774,818.8692705,421.3769412,15.42621523,355.8611052,-2.095613494,448,338,0.245535714,73.56929836,5,-98.64825201,0.31349637,0.279141826,0.249786042,44,1,1,2
4775,337.3306088,793.8359121,25.07419109,255.6081833,-2.733033439,159,419,1.635220126,5.061110347,6,-67.46716854,0.125539983,0.168864763,0.25375333,33,4,2,1
4776,827.523694,464.8498037,22.15678494,187.3412014,1.189615392,192,250,0.302083333,16.13703018,1,-53.8011363,0.145348146,0.196697021,0.176962038,0,2,2,1
4777,0.597938835,537.5231002,7.954470067,140.229939,1.393555695,485,53,0.890721649,64.09232145,3,-64.17428165,0.776624302,0.704282626,0.786679472,19,1,1,1
4778,307.81915,995.1594102,0.506800652,186.6665277,-0.235805921,119,405,2.403361345,45.44650058,1,-39.43023885,0.063760213,0.079389489,0.002318738,5,2,0,3
4779,241.1652143,399.1092996,14.39100488,116.8649006,1.061313101,103,231,1.242718447,83.00654575,3,-65.41649392,0.43928828,0.50084014,0.441887674,4,2,0,2
4780,233.5673611,615.4007547,25.76736978,224.1676129,0.229436689,381,153,0.598425197,34.85547314,2,-67.63339575,0.404998835,0.315068616,0.27475883,28,3,0,3
4781,68.18661977,365.2442016,26.8750403,33.47289952,0.778806646,475,171,0.64,76.95362303,1,-78.32259739,0.960191039,0.961764323,0.853195136,5,0,0,1
4782,187.1242704,392.7856463,28.68678591,223.604137,0.580223839,452,81,0.82079646,14.77217386,1,-41.36704072,0.465541673,0.533508651,0.404052037,49,4,0,2
4783,555.5495699,695.6407534,26.38689713,99.12414605,0.994936584,89,99,0.112359551,93.08451131,2,-36.74809302,0.160855365,0.251407907,0.295633196,32,2,1,0
4784,291.3610728,937.8869761,17.40130666,6.348538459,-1.802216108,246,289,0.174796748,42.42549447,9,-31.54568846,0.088404694,0.11960172,0.078767345,44,3,0,0
4785,417.3947823,542.3589505,13.33816798,198.9740758,-1.38776028,76,215,1.828947368,23.85928453,3,-31.31537027,0.732438607,0.697999704,0.702564674,37,0,2,2
4786,376.8668803,768.3999289,23.2454954,208.2411921,-0.360221103,379,401,0.058047493,79.12605331,6,-31.37034617,0.147736445,0.168705244,0.229503577,28,1,2,1
4787,875.904925,89.20655882,22.19464903,153.5648417,-0.323231943,348,236,0.32183908,94.84073014,3,-50.16287599,0.937983108,0.843455776,0.996090088,43,2,0,3
4788,905.298999,211.1580374,16.1443029,26.02304372,1.64647027,229,322,0.406113537,91.89009112,6,-60.61429685,0.55921333,0.550385669,0.608399326,9,3,2,1
4789,492.9569717,502.1316409,2.619821177,321.603463,-0.795638045,95,333,2.505263158,24.55595407,3,-87.93588753,0.401696587,0.447162065,0.433405245,31,3,1,2
4790,330.1559503,20.01172363,27.7824404,220.1150906,-2.024969064,191,407,1.130890052,67.52876224,2,-46.30557747,0.684332675,0.591574096,0.573322316,24,3,0,1
4791,106.800704,252.8549788,13.66807613,41.65678784,-1.491204177,369,68,0.815718157,55.13894127,7,-48.55838973,0.198928076,0.219574769,0.166100926,27,1,1,1
4792,953.4028794,517.4012898,10.90001346,183.9350076,-1.711598986,494,377,0.236842105,72.78531275,2,-41.03184896,0.382257517,0.399921927,0.502610305,28,0,2,0
4793,60.2269449,14.96119826,18.88702186,179.0115537,1.389960116,147,95,0.353741497,49.20635201,7,-67.62842472,0.03341385,-0.028651674,0.171314823,34,4,0,4
4794,297.6502776,264.5462862,20.21513884,21.74467277,-0.177962312,175,42,0.76,47.50655251,1,-37.53049792,0.877678166,0.891522712,0.857481916,46,4,1,3
4795,298.0662012,514.0308195,6.320637511,218.4694933,1.251784188,107,223,1.08411215,88.38797774,2,-49.69279586,0.425257073,0.407147124,0.275573601,31,2,1,1
4796,320.4012861,573.149248,25.10816534,290.9975036,-0.502681915,226,345,0.526548673,87.25438491,3,-88.02122636,0.758825192,0.754590996,0.75862254,45,0,1,0
4797,164.2868433,925.7516931,8.69811281,269.6428995,2.338413615,256,411,0.60546875,78.97203619,2,-85.51675381,0.916854801,0.8819361,0.835007819,35,2,1,4
4798,783.1614309,645.3456233,5.600517777,73.0689891,2.901121846,334,454,0.359281437,70.78459328,5,-43.00141353,0.65279314,0.714862065,0.559213984,6,4,1,0
4799,122.497862,414.7358025,12.19199559,310.4253106,1.019055052,203,317,0.561576355,68.15829131,8,-70.2014614,0.375746701,0.348877237,0.310884404,9,1,2,1
4800,634.9066592,930.3511771,21.91680243,123.3151796,2.182875343,76,465,5.118421053,6.562008683,9,-82.56909373,0.619528484,0.677690492,0.506316892,45,0,0,3
4801,123.8460267,784.8829834,28.96374535,340.7430162,0.047599603,372,162,0.564516129,75.20408235,7,-70.41964495,0.360331048,0.275645658,0.224090114,33,0,1,4
4802,70.53563759,200.0089211,24.27843793,25.82926712,2.607725042,212,224,0.056603774,64.1723435,3,-88.70355864,0.567313973,0.523029735,0.550724194,32,2,1,1
4803,909.4295037,130.8423613,28.21045133,175.0351279,1.989518914,299,351,0.173913043,30.93872823,1,-37.57843243,0.432165324,0.412699328,0.360930663,25,2,2,2
4804,190.1287663,675.8116357,4.218174122,214.9647758,2.950671431,237,107,0.548523207,82.19004713,9,-94.99224092,0.149868422,0.130784344,0.076726669,47,1,0,1
4805,821.2501546,559.8831656,2.135303966,89.15403545,0.738562412,494,279,0.435222672,83.41226016,0,-75.27309393,0.780101147,0.768360083,0.696567829,47,0,0,0
4806,544.6308711,789.6736138,16.73114286,277.6968679,1.675240442,419,261,0.377088305,93.28687606,3,-61.01498685,0.496419056,0.526896978,0.495411431,12,4,0,1
4807,77.85651961,738.8050501,8.708924491,225.6824447,0.25720884,383,209,0.454308094,42.41744531,4,-38.84480619,0.190142654,0.204953593,0.260110547,29,4,0,2
4808,955.4481914,625.2115339,24.84164919,6.519397424,-1.445279374,139,411,1.956834532,55.57374694,1,-45.29157777,0.891829673,0.896039205,0.938901704,31,3,0,2
4809,246.961167,986.3821716,20.15963614,219.0126927,-0.871468973,180,206,0.144444444,90.68947075,2,-98.43034912,0.853218724,0.920753201,0.995999537,32,4,2,1
4810,859.6453454,533.5897301,29.12184492,176.9321644,2.364032488,466,58,0.875536481,32.36333863,3,-42.23263001,0.55882615,0.49805953,0.683026818,5,3,1,2
4811,168.8100058,113.1057565,7.643770672,70.57051261,-2.66431232,347,195,0.438040346,79.8676211,2,-55.33159539,0.970318677,1.04236644,0.945520375,35,3,0,0
4812,853.9428821,828.2735648,14.57352343,358.4693617,0.548879316,62,355,4.725806452,99.2046941,7,-90.66561212,0.927170268,0.989456285,1.021064274,1,2,0,2
4813,13.22881291,251.8533623,15.03721432,322.9783901,-0.765095805,78,255,2.269230769,65.54163047,1,-56.77657084,0.897005838,0.836144745,0.80234721,6,4,1,2
4814,511.7804566,777.3021481,7.175303846,105.3027702,-0.679844772,314,165,0.474522293,98.38669381,8,-42.74740478,0.133291776,0.158104441,0.046984259,29,3,1,3
4815,769.4425794,957.107096,17.70280198,194.7855315,2.307427238,81,216,1.666666667,52.06543074,5,-57.85216905,0.294629565,0.239285086,0.354906595,45,4,0,0
4816,934.7955175,696.795514,13.29857958,113.9407704,2.122934247,199,84,0.577889447,16.1522855,0,-30.05972781,0.410190215,0.498754344,0.325202794,25,4,2,2
4817,909.2021362,596.0301609,13.40164668,279.1784706,0.593054253,135,395,1.925925926,18.38399218,7,-64.50976049,0.831909272,0.830499196,0.817266651,24,4,1,1
4818,819.6248695,460.3861757,10.88209944,334.919316,-1.362486916,107,31,0.710280374,73.4060737,9,-52.8808244,0.871235762,0.81198024,0.817849454,32,1,1,2
4819,888.1913497,364.409866,0.507880573,129.1782985,-0.147261923,106,439,3.141509434,1.089967898,5,-95.07385409,0.751485196,0.778707151,0.67127666,41,3,2,4
4820,199.2196858,353.004751,15.66285711,290.0103297,-0.550239637,443,348,0.214446953,66.52690404,3,-43.07612791,0.472399289,0.513841086,0.368734099,5,4,1,4
4821,284.1842957,636.3727057,10.05743507,179.4267154,-0.878291825,74,46,0.378378378,15.97590596,5,-56.31278834,0.161901151,0.182895081,0.195455891,7,2,1,0
4822,288.9685249,751.2731169,0.03959607,142.7682821,-2.383286529,239,88,0.631799163,98.45248982,1,-60.71300372,0.035196194,-0.016466413,-0.097947121,8,1,0,4
4823,377.053931,678.5170695,9.23831123,337.8318668,0.25868332,496,117,0.764112903,17.14962522,0,-50.38339023,0.699302355,0.746345244,0.760068041,10,3,1,4
4824,393.3206704,198.4101012,8.358849993,183.7456879,-1.189012213,125,252,1.016,55.6939355,5,-60.76431667,0.994154076,1.080066627,1.112572388,23,0,1,2
4825,544.5553247,493.9871801,11.8034446,168.2677801,0.964847658,420,301,0.283333333,67.27513175,7,-46.34840094,0.345472119,0.435899084,0.298513662,5,3,2,0
4826,159.8797634,791.6400722,3.955559689,242.0763847,-1.084776385,436,87,0.800458716,82.13012237,4,-59.15390846,0.568731903,0.604627839,0.542697413,39,1,1,3
4827,691.2466638,475.7040782,15.23051474,94.04431237,-0.413019041,388,221,0.430412371,46.46710816,7,-63.5962317,0.810581867,0.87863092,0.837756672,15,2,2,2
4828,167.5665393,536.6232797,20.77321058,116.9254335,-2.685837755,274,79,0.711678832,93.44607704,2,-90.54863607,0.186481599,0.282207961,0.236353301,16,1,2,3
4829,310.3084821,771.1360482,18.90556707,335.536501,2.955228419,480,242,0.495833333,48.54439093,5,-66.97184651,0.829557009,0.73823317,0.843000143,23,4,2,1
4830,503.3451306,661.2653063,24.11264843,244.2707444,0.0456623,232,259,0.11637931,25.95393407,0,-62.32357368,0.625343112,0.620741226,0.682447927,6,1,1,4
4831,796.4405615,409.3449209,13.56024864,297.5893732,-2.854574435,203,183,0.098522167,59.71048653,2,-56.27983411,0.569848309,0.528129922,0.66241603,39,0,2,2
4832,739.4692332,895.4127112,15.57275191,97.6002343,0.247383953,318,302,0.050314465,66.1425524,3,-68.08754857,0.762281683,0.757239118,0.909295149,39,0,0,0
4833,645.5343564,162.5670687,24.31205823,195.7644684,2.222123996,440,399,0.093181818,51.23172316,4,-89.73495912,0.240948542,0.324332101,0.208770292,26,4,1,4
4834,155.7732606,995.5164486,12.83103512,349.7026561,1.635312806,467,75,0.839400428,73.58503068,2,-89.47461653,0.614780404,0.711457635,0.640184737,9,4,1,1
4835,547.0453456,118.8525785,21.0479805,114.7334037,1.205440105,327,391,0.195718654,42.64739693,7,-49.53085753,0.240376253,0.321361132,0.203232218,8,0,2,4
4836,87.4465018,14.9499711,13.03807106,57.77153147,-2.163212072,389,412,0.059125964,1.429345558,4,-53.69869258,0.179535408,0.118958896,0.100914038,9,2,2,4
4837,377.3631768,890.0189011,12.53208584,183.918963,0.946422474,412,335,0.186893204,27.18935485,6,-81.8350475,0.623354638,0.683927496,0.772628277,48,1,2,3
